39758
ID_33	314.000000	18.000000	0.004744	0.002217	-2.612669	-3.338770
ID_34	309.000000	19.000000	0.004732	0.002283	-2.632421	-3.294456
ID_35	306.000000	21.000000	0.004665	0.002386	-2.693601	-3.213362
ID_36	315.000000	21.000000	0.004590	0.002098	-2.552969	-3.285143
ID_37	310.000000	24.000000	0.004458	0.002194	-2.546663	-3.117123
ID_38	316.000000	29.000000	0.004394	0.002132	-2.573988	-3.140597
ID_39	329.000000	26.000000	0.004119	0.001887	-2.305699	-2.954683
ID_40	322.000000	29.000000	0.004477	0.002179	-2.680513	-3.235890
ID_41	348.000000	19.000000	0.004183	0.001889	-2.349476	-3.030854
ID_42	342.000000	21.000000	0.004370	0.002148	-2.508583	-3.065742
ID_43	348.000000	22.000000	0.004244	0.001920	-2.345346	-3.042441
ID_44	338.000000	29.000000	0.004287	0.002125	-2.464520	-2.995812
ID_45	348.000000	29.000000	0.004311	0.001980	-2.383883	-3.067206
ID_46	361.000000	18.000000	0.004524	0.001990	-2.399027	-3.213592
ID_47	365.000000	19.000000	0.004399	0.001885	-2.320192	-3.156449
ID_48	356.000000	24.000000	0.004623	0.001721	-2.257734	-3.390248
ID_49	359.000000	24.000000	0.004606	0.001819	-2.324769	-3.350446
ID_50	365.000000	24.000000	0.004585	0.001893	-2.371975	-3.311916
ID_51	365.000000	27.000000	0.004519	0.001844	-2.300025	-3.252512
ID_52	354.000000	29.000000	0.004519	0.001817	-2.275920	-3.255727
ID_53	359.000000	29.000000	0.004413	0.001701	-2.192680	-3.216519
ID_54	362.000000	29.000000	0.004461	0.001752	-2.202861	-3.215050
ID_55	370.000000	18.000000	0.004453	0.001970	-2.430677	-3.207594
ID_56	378.000000	22.000000	0.004329	0.001902	-2.302721	-3.082050
ID_57	370.000000	27.000000	0.004487	0.001806	-2.278021	-3.245896
ID_58	375.000000	29.000000	0.004383	0.001679	-2.171133	-3.198587
ID_59	396.000000	18.000000	0.004041	0.001486	-1.954286	-2.966807
ID_60	386.000000	21.000000	0.004178	0.001742	-2.214493	-3.047287
ID_61	389.000000	22.000000	0.004253	0.001619	-2.122840	-3.126851
ID_62	388.000000	25.000000	0.004271	0.001707	-2.167405	-3.099834
ID_63	395.000000	25.000000	0.004552	0.001621	-2.163796	-3.355091
ID_64	386.000000	28.000000	0.003756	0.001822	-2.174613	-2.668140
ID_65	396.000000	29.000000	0.004271	0.001494	-1.981462	-3.132035
ID_66	412.000000	20.000000	0.004407	0.001727	-2.185029	-3.188318
ID_67	406.000000	23.000000	0.004179	0.001668	-2.178128	-3.082661
ID_68	411.000000	27.000000	0.004369	0.001682	-2.076828	-3.113032
ID_69	403.000000	29.000000	0.004303	0.001725	-2.058533	-3.019141
ID_70	424.000000	21.000000	0.004351	0.001401	-1.939234	-3.232957
ID_71	429.000000	23.000000	0.004432	0.001601	-2.168430	-3.301284
ID_72	418.000000	26.000000	0.004594	0.001921	-2.254923	-3.199782
ID_73	440.000000	18.000000	0.004424	0.001603	-1.971486	-3.128847
ID_74	445.000000	19.000000	0.004309	0.001530	-1.956959	-3.107277
ID_75	435.000000	23.000000	0.004298	0.001531	-2.063780	-3.189357
ID_76	441.000000	24.000000	0.004202	0.001482	-1.957520	-3.080737
ID_77	445.000000	24.000000	0.004188	0.001453	-1.898203	-3.046712
ID_78	438.000000	29.000000	0.004401	0.001608	-2.052760	-3.177505
ID_79	450.000000	18.000000	0.004250	0.001541	-1.930805	-3.035494
ID_80	461.000000	18.000000	0.004433	0.001581	-2.024996	-3.199753
ID_81	456.000000	20.000000	0.004175	0.001537	-1.931534	-2.991681
ID_82	450.000000	25.000000	0.004080	0.001404	-1.801695	-2.937909
ID_83	459.000000	29.000000	0.004166	0.001603	-2.032835	-3.012938
ID_84	466.000000	18.000000	0.004378	0.001492	-2.000290	-3.225356
ID_85	470.000000	18.000000	0.004370	0.001607	-2.003930	-3.116652
ID_86	467.000000	26.000000	0.004184	0.001477	-1.902582	-3.026252
ID_87	476.000000	27.000000	0.004076	0.001338	-1.760029	-2.958516
ID_88	482.000000	19.000000	0.003990	0.001404	-1.798280	-2.876500
ID_89	491.000000	24.000000	0.004055	0.001287	-1.717645	-2.955159
ID_90	488.000000	28.000000	0.004078	0.001295	-1.734565	-2.977130
ID_91	483.000000	29.000000	0.004121	0.001421	-1.912470	-3.046794
ID_92	502.000000	21.000000	0.003790	0.001288	-1.739924	-2.805770
ID_93	509.000000	21.000000	0.003844	0.001085	-1.564691	-2.873622
ID_94	508.000000	28.000000	0.004322	0.001278	-1.744724	-3.159102
ID_95	525.000000	29.000000	0.003942	0.001102	-1.565514	-2.918907
ID_96	539.000000	18.000000	0.004013	0.000930	-1.445903	-3.021789
ID_97	535.000000	20.000000	0.003978	0.001092	-1.580917	-2.968221
ID_98	548.000000	20.000000	0.004230	0.001050	-1.520608	-3.109040
ID_99	556.000000	23.000000	0.003761	0.001061	-1.503792	-2.786976
ID_100	546.000000	28.000000	0.004086	0.000877	-1.427800	-3.102092
ID_101	564.000000	18.000000	0.003699	0.000895	-1.341985	-2.755382
ID_102	568.000000	18.000000	0.003443	0.000818	-1.252054	-2.584288
ID_103	573.000000	22.000000	0.003967	0.001000	-1.479224	-2.954546
ID_104	572.000000	26.000000	0.003874	0.001068	-1.525804	-2.872699
ID_105	564.000000	27.000000	0.003563	0.000924	-1.352847	-2.650356
ID_106	579.000000	19.000000	0.003955	0.000745	-1.251962	-2.980003
ID_107	580.000000	29.000000	0.003735	0.000912	-1.353997	-2.771109
ID_108	595.000000	21.000000	0.003967	0.000656	-1.182512	-3.010533
ID_109	601.000000	23.000000	0.003950	0.000872	-1.361853	-2.958080
ID_110	594.000000	26.000000	0.003790	0.000566	-1.055491	-2.860616
ID_111	594.000000	29.000000	0.003733	0.000632	-1.126170	-2.830276
ID_112	605.000000	29.000000	0.003713	0.000880	-1.353599	-2.794603
ID_113	613.000000	20.000000	0.004058	0.000781	-1.289832	-3.045504
ID_114	626.000000	20.000000	0.003873	0.000559	-1.087972	-2.957276
ID_115	634.000000	21.000000	0.003728	0.000683	-1.145821	-2.792068
ID_116	651.000000	20.000000	0.003643	0.000354	-0.855957	-2.786697
ID_117	646.000000	21.000000	0.003785	0.000451	-0.961522	-2.882090
ID_118	643.000000	22.000000	0.003909	0.000552	-1.060588	-2.955259
ID_119	642.000000	29.000000	0.003885	0.000507	-1.019358	-2.943584
ID_120	683.000000	21.000000	0.003539	0.000145	-0.661782	-2.741377
ID_121	685.000000	25.000000	0.003767	0.000061	-0.624457	-2.932749
ID_122	677.000000	29.000000	0.003369	0.000402	-0.856974	-2.565941
ID_123	681.000000	29.000000	0.003473	0.000362	-0.841371	-2.657246
ID_124	697.000000	27.000000	0.003815	0.000227	-0.774780	-2.943773
ID_125	709.000000	18.000000	0.003570	-0.000041	-0.501425	-2.788611
ID_126	724.000000	20.000000	0.003753	-0.000109	-0.489436	-2.971491
ID_127	730.000000	20.000000	0.003443	0.000330	-0.785976	-2.606462
ID_128	728.000000	27.000000	0.003391	0.000312	-0.754596	-2.556387
ID_129	742.000000	21.000000	0.003753	0.000051	-0.631636	-2.952815
ID_130	744.000000	26.000000	0.003601	0.000012	-0.562566	-2.820776
ID_131	758.000000	19.000000	0.003500	0.000229	-0.713546	-2.675226
ID_132	765.000000	27.000000	0.003464	0.000087	-0.613342	-2.715307
ID_133	757.000000	29.000000	0.003523	0.000148	-0.667365	-2.737850
ID_134	780.000000	23.000000	0.003454	-0.000431	-0.153883	-2.769423
ID_135	775.000000	28.000000	0.003455	-0.000185	-0.375883	-2.747123
ID_136	780.000000	29.000000	0.003278	-0.000266	-0.283129	-2.629510
ID_137	788.000000	19.000000	0.003581	-0.000364	-0.241215	-2.877293
ID_138	797.000000	23.000000	0.003489	-0.000362	-0.228453	-2.804631
ID_139	788.000000	25.000000	0.003540	-0.000270	-0.304858	-2.809510
ID_140	794.000000	28.000000	0.003369	-0.000293	-0.269925	-2.700151
ID_141	812.000000	24.000000	0.003615	-0.000294	-0.299907	-2.881482
ID_142	803.000000	25.000000	0.003556	-0.000258	-0.337171	-2.858357
ID_143	802.000000	28.000000	0.003538	-0.000239	-0.347436	-2.834190
ID_144	813.000000	29.000000	0.003376	-0.000312	-0.236910	-2.675990
ID_145	826.000000	18.000000	0.003574	-0.000303	-0.265753	-2.810752
ID_146	818.000000	28.000000	0.003340	-0.000364	-0.193446	-2.668320
ID_147	826.000000	28.000000	0.003513	-0.000371	-0.218921	-2.817018
ID_148	839.000000	18.000000	0.002927	-0.000179	-0.290061	-2.318656
ID_149	835.000000	20.000000	0.003380	-0.000263	-0.293561	-2.701229
ID_150	844.000000	20.000000	0.003100	-0.000612	0.064285	-2.505087
ID_151	840.000000	29.000000	0.003335	-0.000226	-0.314012	-2.649038
ID_152	871.000000	20.000000	0.003172	-0.000314	-0.215936	-2.545077
ID_153	872.000000	27.000000	0.003128	-0.000567	0.012825	-2.538546
ID_154	877.000000	29.000000	0.003331	-0.000471	-0.096798	-2.672953
ID_155	882.000000	18.000000	0.003548	-0.000458	-0.147908	-2.860392
ID_156	890.000000	25.000000	0.003282	-0.000437	-0.120385	-2.634741
ID_157	902.000000	21.000000	0.003392	-0.000614	0.015258	-2.750531
ID_158	898.000000	29.000000	0.003230	-0.000525	-0.036755	-2.609672
ID_159	905.000000	29.000000	0.003027	-0.000437	-0.083025	-2.439996
ID_160	914.000000	26.000000	0.002832	-0.000690	0.163620	-2.328536
ID_161	940.000000	20.000000	0.003348	-0.000914	0.278114	-2.773505
ID_162	939.000000	28.000000	0.003266	-0.000924	0.296762	-2.716212
ID_163	930.000000	29.000000	0.003319	-0.001014	0.367569	-2.767073
ID_164	951.000000	18.000000	0.003064	-0.000746	0.179458	-2.515241
ID_165	956.000000	20.000000	0.003340	-0.000794	0.178066	-2.741682
ID_166	946.000000	23.000000	0.003003	-0.000699	0.144748	-2.471742
ID_167	952.000000	25.000000	0.003050	-0.001081	0.464505	-2.575935
ID_168	965.000000	27.000000	0.003265	-0.000869	0.254848	-2.691097
ID_169	979.000000	18.000000	0.003293	-0.000750	0.150840	-2.687723
ID_170	989.000000	18.000000	0.003205	-0.001161	0.514632	-2.698032
ID_171	989.000000	24.000000	0.003248	-0.000922	0.301965	-2.695988
ID_172	988.000000	29.000000	0.003168	-0.000925	0.313441	-2.646334
ID_173	999.000000	25.000000	0.003220	-0.000715	0.130224	-2.634667
ID_174	1106.000000	25.000000	0.002885	-0.001541	0.892599	-2.519622
ID_175	1117.000000	29.000000	0.002612	-0.001328	0.750266	-2.256746
ID_176	1138.000000	18.000000	0.002785	-0.001588	0.949978	-2.448208
ID_177	1139.000000	25.000000	0.002650	-0.001710	1.073277	-2.346603
ID_178	1148.000000	27.000000	0.002639	-0.001694	1.062579	-2.349672
ID_179	1155.000000	28.000000	0.002559	-0.001547	0.948168	-2.256671
ID_180	1163.000000	29.000000	0.002897	-0.001642	0.978600	-2.526102
ID_181	1197.000000	20.000000	0.003017	-0.001605	0.930163	-2.616522
ID_182	1194.000000	24.000000	0.002958	-0.001602	0.937138	-2.575473
ID_183	1186.000000	29.000000	0.002729	-0.001484	0.869602	-2.379015
ID_184	1194.000000	29.000000	0.002610	-0.001622	1.005742	-2.307837
ID_185	1213.000000	21.000000	0.002679	-0.001779	1.130472	-2.381184
ID_186	1209.000000	24.000000	0.002869	-0.001703	1.037656	-2.522739
ID_187	1205.000000	26.000000	0.002913	-0.001654	0.989052	-2.547902
ID_188	1212.000000	29.000000	0.002533	-0.001734	1.112510	-2.259391
ID_189	1219.000000	18.000000	0.002740	-0.001896	1.223353	-2.454733
ID_190	1226.000000	20.000000	0.002708	-0.001756	1.107244	-2.403269
ID_191	1229.000000	21.000000	0.002729	-0.001705	1.058640	-2.405195
ID_192	1218.000000	23.000000	0.002718	-0.001863	1.197343	-2.431246
ID_193	1223.000000	23.000000	0.002753	-0.001792	1.133717	-2.455446
ID_194	1228.000000	26.000000	0.002767	-0.001810	1.147760	-2.471338
ID_195	1221.000000	29.000000	0.002844	-0.001768	1.096609	-2.509250
ID_196	1241.000000	18.000000	0.002887	-0.001702	1.037820	-2.544783
ID_197	1245.000000	18.000000	0.003015	-0.001677	0.993460	-2.625946
ID_198	1234.000000	20.000000	0.002680	-0.001761	1.117828	-2.390881
ID_199	1237.000000	23.000000	0.002697	-0.001780	1.131025	-2.404571
ID_200	1238.000000	28.000000	0.002610	-0.001927	1.271170	-2.364841
ID_201	1234.000000	29.000000	0.002699	-0.001941	1.270092	-2.438023
ID_202	1245.000000	29.000000	0.002728	-0.001916	1.237918	-2.428393
ID_203	1252.000000	18.000000	0.002901	-0.001893	1.198446	-2.581327
ID_204	1255.000000	19.000000	0.002783	-0.001910	1.233173	-2.499953
ID_205	1259.000000	21.000000	0.002949	-0.002027	1.251116	-2.446946
ID_206	1255.000000	26.000000	0.002593	-0.002090	1.393581	-2.305419
ID_207	1250.000000	28.000000	0.002512	-0.001935	1.320984	-2.388522
ID_208	1261.000000	28.000000	0.002805	-0.002014	1.289138	-2.433731
ID_209	1277.000000	22.000000	0.002885	-0.002139	1.389185	-2.534998
ID_210	1266.000000	24.000000	0.002793	-0.002140	1.405581	-2.467750
ID_211	1267.000000	29.000000	0.002821	-0.002024	1.307909	-2.488212
ID_212	1285.000000	18.000000	0.002871	-0.002037	1.314647	-2.540313
ID_213	1291.000000	19.000000	0.002649	-0.001971	1.307670	-2.407197
ID_214	1293.000000	25.000000	0.002577	-0.002108	1.423386	-2.337289
ID_215	1283.000000	27.000000	0.002524	-0.002148	1.454671	-2.269903
ID_216	1293.000000	29.000000	0.002586	-0.002052	1.386586	-2.372238
ID_217	1300.000000	18.000000	0.002726	-0.002035	1.356744	-2.491172
ID_218	1309.000000	19.000000	0.002693	-0.002048	1.371339	-2.461933
ID_219	1301.000000	26.000000	0.002649	-0.002064	1.388458	-2.422264
ID_220	1307.000000	28.000000	0.002684	-0.002088	1.390848	-2.420148
ID_221	1321.000000	18.000000	0.002702	-0.002186	1.478978	-2.465030
ID_222	1314.000000	22.000000	0.002679	-0.002142	1.430986	-2.405718
ID_223	1325.000000	26.000000	0.002804	-0.002100	1.381633	-2.509609
ID_224	1321.000000	27.000000	0.002762	-0.002103	1.399788	-2.500948
ID_225	1314.000000	29.000000	0.002668	-0.001871	1.204431	-2.363976
ID_226	1331.000000	18.000000	0.002668	-0.002085	1.396755	-2.419169
ID_227	1334.000000	22.000000	0.002575	-0.002088	1.408077	-2.336061
ID_228	1330.000000	25.000000	0.002794	-0.002035	1.333895	-2.505868
ID_229	1334.000000	25.000000	0.002697	-0.002027	1.334852	-2.414652
ID_230	1335.000000	28.000000	0.002404	-0.002191	1.520500	-2.217666
ID_231	1330.000000	29.000000	0.002634	-0.002231	1.504534	-2.364445
ID_232	1340.000000	29.000000	0.002339	-0.002183	1.550697	-2.229462
ID_233	1346.000000	19.000000	0.002790	-0.001938	1.311132	-2.620032
ID_234	1351.000000	22.000000	0.002686	-0.002271	1.568442	-2.496251
ID_235	1347.000000	28.000000	0.002551	-0.002003	1.351934	-2.332601
ID_236	1357.000000	29.000000	0.002439	-0.002339	1.652715	-2.292971
ID_237	1363.000000	19.000000	0.002556	-0.002363	1.656663	-2.387219
ID_238	1369.000000	19.000000	0.002554	-0.002516	1.787958	-2.408918
ID_239	1373.000000	22.000000	0.002728	-0.002319	1.593882	-2.513211
ID_240	1365.000000	23.000000	0.002515	-0.002297	1.604706	-2.341695
ID_241	1362.000000	25.000000	0.002378	-0.002350	1.671102	-2.245721
ID_242	1372.000000	29.000000	0.002598	-0.002444	1.718666	-2.430194
ID_243	1381.000000	18.000000	0.002669	-0.002353	1.631015	-2.471594
ID_244	1384.000000	18.000000	0.002698	-0.002355	1.628711	-2.492835
ID_245	1389.000000	19.000000	0.002636	-0.002364	1.645690	-2.446722
ID_246	1381.000000	26.000000	0.002600	-0.002448	1.722413	-2.433176
ID_247	1386.000000	26.000000	0.002574	-0.002343	1.637295	-2.398021
ID_248	1394.000000	18.000000	0.002609	-0.002432	1.707193	-2.436132
ID_249	1403.000000	18.000000	0.002526	-0.002638	1.898501	-2.408458
ID_250	1400.000000	22.000000	0.002539	-0.002593	1.857169	-2.410551
ID_251	1394.000000	27.000000	0.002561	-0.002491	1.767103	-2.411596
ID_252	1402.000000	27.000000	0.002552	-0.002618	1.876490	-2.424079
ID_253	1397.000000	28.000000	0.002536	-0.002568	1.836086	-2.404423
ID_254	1413.000000	22.000000	0.002735	-0.002594	1.829540	-2.563239
ID_255	1417.000000	22.000000	0.002704	-0.002566	1.811537	-2.535250
ID_256	1421.000000	22.000000	0.002669	-0.002327	1.609766	-2.465076
ID_257	1420.000000	25.000000	0.002714	-0.002430	1.693308	-2.520486
ID_258	1416.000000	26.000000	0.002597	-0.002573	1.831823	-2.451611
ID_259	1414.000000	29.000000	0.002523	-0.002372	1.671426	-2.362465
ID_260	1436.000000	20.000000	0.002652	-0.002350	1.633871	-2.458044
ID_261	1428.000000	24.000000	0.002595	-0.002437	1.715072	-2.426111
ID_262	1434.000000	26.000000	0.002513	-0.002397	1.696092	-2.360577
ID_263	1452.000000	21.000000	0.002674	-0.002676	1.909127	-2.526077
ID_264	1453.000000	28.000000	0.002732	-0.002531	1.776983	-2.548977
ID_265	1461.000000	19.000000	0.002624	-0.002562	1.819688	-2.470002
ID_266	1467.000000	23.000000	0.002438	-0.002543	1.829043	-2.319321
ID_267	1467.000000	27.000000	0.002309	-0.002592	1.886874	-2.223360
ID_268	1462.000000	28.000000	0.002282	-0.002599	1.902380	-2.211466
ID_269	1479.000000	18.000000	0.002418	-0.002740	2.001616	-2.336817
ID_270	1475.000000	22.000000	0.002562	-0.002584	1.846302	-2.421787
ID_271	1485.000000	23.000000	0.002601	-0.002659	1.902435	-2.460870
ID_272	1482.000000	25.000000	0.002485	-0.002656	1.917466	-2.370494
ID_273	1477.000000	29.000000	0.002447	-0.002564	1.844640	-2.327042
ID_274	1496.000000	18.000000	0.002709	-0.002806	2.005731	-2.558061
ID_275	1498.000000	22.000000	0.002611	-0.002897	2.093034	-2.490360
ID_276	1493.000000	26.000000	0.002677	-0.002814	1.979714	-2.482765
ID_277	1500.000000	29.000000	0.002433	-0.002752	1.989423	-2.322015
ID_278	1507.000000	19.000000	0.002604	-0.003008	2.187357	-2.499971
ID_279	1514.000000	22.000000	0.002523	-0.002892	2.111881	-2.434374
ID_280	1517.000000	27.000000	0.002354	-0.002816	2.051930	-2.265057
ID_281	1509.000000	28.000000	0.002531	-0.002962	2.178463	-2.463416
ID_282	1522.000000	25.000000	0.002242	-0.002791	2.060089	-2.191427
ID_283	1546.000000	20.000000	0.002374	-0.002571	1.869246	-2.278411
ID_284	1540.000000	21.000000	0.002208	-0.002574	1.893317	-2.147657
ID_285	1545.000000	27.000000	0.002378	-0.002537	1.828634	-2.263552
ID_286	1554.000000	19.000000	0.002489	-0.002764	2.012753	-2.393246
ID_287	1558.000000	19.000000	0.002481	-0.002858	2.099400	-2.407470
ID_288	1564.000000	20.000000	0.002154	-0.003114	2.368771	-2.198368
ID_289	1555.000000	26.000000	0.002557	-0.002698	1.953809	-2.444235
ID_290	1562.000000	28.000000	0.002415	-0.003048	2.272340	-2.388463
ID_291	1581.000000	21.000000	0.002232	-0.003250	2.471753	-2.277507
ID_292	1581.000000	27.000000	0.001796	-0.003132	2.430561	-1.916760
ID_293	1586.000000	18.000000	0.002289	-0.003212	2.434068	-2.319306
ID_294	1593.000000	19.000000	0.002635	-0.002840	2.064831	-2.526156
ID_295	1589.000000	25.000000	0.002149	-0.003012	2.281687	-2.175764
ID_296	1597.000000	27.000000	0.002432	-0.003297	2.483487	-2.441030
ID_297	1606.000000	19.000000	0.002136	-0.003231	2.472014	-2.201797
ID_298	1610.000000	22.000000	0.002132	-0.003214	2.460710	-2.199222
ID_299	1602.000000	28.000000	0.002419	-0.003320	2.507496	-2.437120
ID_300	1629.000000	25.000000	0.002363	-0.003019	2.258892	-2.344537
ID_301	1658.000000	18.000000	0.002234	-0.003317	2.533109	-2.291853
ID_302	1674.000000	27.000000	0.001862	-0.003114	2.410478	-1.967285
ID_303	1692.000000	29.000000	0.002307	-0.003392	2.589412	-2.361872
ID_304	1715.000000	29.000000	0.001903	-0.003207	2.488979	-2.016773
ID_305	1734.000000	21.000000	0.002328	-0.003860	2.990393	-2.455584
ID_306	1733.000000	29.000000	0.002122	-0.003646	2.832902	-2.257401
ID_307	1757.000000	19.000000	0.001926	-0.003597	2.826724	-2.102995
ID_308	1768.000000	19.000000	0.002329	-0.003729	2.877637	-2.433007
ID_309	1764.000000	20.000000	0.002234	-0.003720	2.881813	-2.355881
ID_310	1767.000000	22.000000	0.002422	-0.003622	2.777051	-2.490945
ID_311	1765.000000	25.000000	0.002407	-0.003462	2.637696	-2.449984
ID_312	1772.000000	28.000000	0.002236	-0.003463	2.661426	-2.315472
ID_313	1778.000000	18.000000	0.002211	-0.003734	2.899830	-2.342078
ID_314	1782.000000	19.000000	0.002101	-0.003732	2.910756	-2.254413
ID_315	1779.000000	21.000000	0.002113	-0.003684	2.869205	-2.257011
ID_316	1782.000000	25.000000	0.002044	-0.003684	2.876198	-2.201384
ID_317	1789.000000	25.000000	0.002218	-0.004031	3.155554	-2.398828
ID_318	1779.000000	26.000000	0.002004	-0.003819	3.000670	-2.194923
ID_319	1779.000000	29.000000	0.002098	-0.003800	2.973801	-2.267022
ID_320	1784.000000	29.000000	0.002066	-0.004006	3.153638	-2.274664
ID_321	1805.000000	18.000000	0.002145	-0.003728	2.904196	-2.290006
ID_322	1794.000000	27.000000	0.002058	-0.003892	3.055634	-2.248595
ID_323	1810.000000	19.000000	0.002401	-0.003725	2.863406	-2.485364
ID_324	1817.000000	26.000000	0.001885	-0.003992	3.168444	-2.132282
ID_325	1821.000000	26.000000	0.001831	-0.003659	2.887798	-2.032846
ID_326	1826.000000	20.000000	0.002350	-0.003890	3.013736	-2.474128
ID_327	88.000000	37.000000	0.004792	0.003640	-3.830816	-3.144333
ID_328	141.000000	37.000000	0.004990	0.003519	-3.782057	-3.331162
ID_329	148.000000	34.000000	0.005203	0.003082	-3.516611	-3.612793
ID_330	157.000000	36.000000	0.004621	0.003389	-3.649032	-3.084143
ID_331	152.000000	37.000000	0.004640	0.003228	-3.498336	-3.116354
ID_332	147.000000	40.000000	0.005001	0.003557	-3.836973	-3.344842
ID_333	152.000000	44.000000	0.004511	0.003372	-3.567105	-2.971068
ID_334	171.000000	41.000000	0.004863	0.003340	-3.609608	-3.260411
ID_335	189.000000	34.000000	0.004718	0.002696	-3.105055	-3.293846
ID_336	178.000000	41.000000	0.005375	0.003441	-3.549507	-3.511970
ID_337	187.000000	42.000000	0.004435	0.002958	-3.222406	-2.991334
ID_338	197.000000	45.000000	0.004818	0.002616	-3.020488	-3.364707
ID_339	205.000000	45.000000	0.004560	0.002872	-3.162696	-3.098943
ID_340	221.000000	34.000000	0.004515	0.002765	-2.964319	-3.019784
ID_341	217.000000	36.000000	0.004582	0.002763	-3.114919	-3.160207
ID_342	217.000000	39.000000	0.004688	0.002851	-3.089694	-3.157155
ID_343	212.000000	44.000000	0.004374	0.003031	-3.126782	-2.840604
ID_344	232.000000	34.000000	0.004485	0.002478	-2.928750	-3.177801
ID_345	236.000000	34.000000	0.004463	0.002473	-3.001323	-3.212718
ID_346	237.000000	43.000000	0.004409	0.002543	-2.830276	-3.017281
ID_347	246.000000	34.000000	0.004983	0.002732	-3.108834	-3.453666
ID_348	243.000000	39.000000	0.004727	0.002739	-3.058443	-3.240578
ID_349	249.000000	43.000000	0.004840	0.002654	-3.014146	-3.349948
ID_350	253.000000	44.000000	0.004797	0.002678	-3.048147	-3.324769
ID_351	266.000000	36.000000	0.004784	0.002610	-2.924608	-3.285671
ID_352	258.000000	40.000000	0.004743	0.002555	-2.865959	-3.259429
ID_353	268.000000	45.000000	0.004647	0.002354	-2.703820	-3.232018
ID_354	276.000000	35.000000	0.004523	0.002453	-2.789632	-3.133119
ID_355	283.000000	37.000000	0.004363	0.002367	-2.756029	-3.064597
ID_356	281.000000	42.000000	0.004510	0.002266	-2.706766	-3.205295
ID_357	275.000000	43.000000	0.004711	0.002392	-2.757089	-3.282963
ID_358	281.000000	45.000000	0.004664	0.002287	-2.739763	-3.315503
ID_359	284.000000	45.000000	0.004646	0.002315	-2.706427	-3.261355
ID_360	298.000000	34.000000	0.004767	0.002402	-2.702690	-3.276592
ID_361	292.000000	35.000000	0.004363	0.002416	-2.856719	-3.097841
ID_362	301.000000	36.000000	0.004678	0.002327	-2.755474	-3.308663
ID_363	295.000000	39.000000	0.004582	0.002252	-2.573932	-3.175897
ID_364	290.000000	40.000000	0.004479	0.002220	-2.645208	-3.177400
ID_365	301.000000	41.000000	0.004607	0.002272	-2.698520	-3.262114
ID_366	295.000000	45.000000	0.004651	0.002240	-2.682544	-3.303685
ID_367	308.000000	35.000000	0.004510	0.002340	-2.720162	-3.161429
ID_368	315.000000	35.000000	0.004302	0.002200	-2.599515	-3.043086
ID_369	307.000000	39.000000	0.004514	0.002334	-2.692753	-3.148963
ID_370	306.000000	43.000000	0.004537	0.002230	-2.630894	-3.199698
ID_371	317.000000	43.000000	0.004572	0.002210	-2.629682	-3.237799
ID_372	314.000000	45.000000	0.004600	0.002272	-2.678382	-3.243075
ID_373	331.000000	35.000000	0.004171	0.002004	-2.405683	-2.969073
